Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status
LP003551,Male,No,1,Graduate,No,4664,0.0,388.0,360.0,1.0,Semiurban,Y
LP003552,Male,No,0,Graduate,No,8869,917.0,79.0,360.0,1.0,Urban,N
LP003553,Male,Yes,0,Not Graduate,No,3282,0.0,232.0,360.0,1.0,Semiurban,Y
LP003554,Male,No,0,Graduate,No,5910,1132.0,92.0,360.0,1.0,Urban,Y
LP003555,Male,Yes,0,Graduate,No,8290,0.0,78.0,360.0,1.0,Urban,Y
LP003556,,Yes,0,Graduate,No,4782,0.0,180.0,360.0,1.0,Rural,Y
LP003557,Male,No,3+,Graduate,No,3656,0.0,281.0,360.0,0.0,Semiurban,N
LP003558,Male,No,0,Graduate,No,3628,664.0,138.0,300.0,1.0,Semiurban,Y
LP003559,Male,No,0,Graduate,No,7716,0.0,83.0,,0.0,Rural,N
LP003560,Female,Yes,3+,Graduate,No,9179,847.0,114.0,360.0,1.0,Urban,Y
LP003561,Female,Yes,1,Not Graduate,No,2836,0.0,227.0,,1.0,Urban,Y
LP003562,Male,Yes,0,Graduate,Yes,7819,0.0,175.0,84.0,1.0,Semiurban,Y
LP003563,Male,Yes,0,Graduate,No,5273,0.0,85.0,360.0,1.0,Semiurban,N
LP003564,Male,Yes,2,Graduate,,2193,0.0,105.0,360.0,1.0,Semiurban,Y
LP003565,Male,Yes,0,Graduate,No,4361,0.0,213.0,360.0,1.0,Rural,Y
LP003566,Male,No,2,Graduate,No,3955,1599.0,99.0,360.0,1.0,Urban,Y
LP003567,Male,Yes,0,Graduate,No,4207,0.0,124.0,360.0,1.0,Urban,Y
LP003568,Female,No,1,Graduate,No,4545,5431.0,169.0,360.0,0.0,Urban,N
LP003569,Male,Yes,0,Graduate,No,4086,0.0,372.0,180.0,,Rural,Y
LP003570,Male,No,0,Graduate,No,5468,0.0,124.0,120.0,1.0,Semiurban,Y
LP003571,Male,Yes,0,Not Graduate,No,3419,0.0,46.0,360.0,,Semiurban,Y
LP003572,Male,Yes,1,Not Graduate,No,7046,0.0,127.0,360.0,1.0,Urban,Y
LP003573,Male,No,0,Graduate,No,2877,4680.0,123.0,360.0,1.0,Urban,Y
LP003574,Male,Yes,1,Graduate,Yes,3003,0.0,107.0,360.0,1.0,Urban,N
LP003575,Male,Yes,1,Not Graduate,No,11871,0.0,221.0,360.0,1.0,Urban,Y
LP003576,Male,Yes,0,Graduate,No,10950,0.0,223.0,360.0,1.0,Rural,Y
LP003577,Female,No,2,Not Graduate,No,5632,0.0,105.0,,1.0,Urban,Y
LP003578,Male,Yes,2,Graduate,No,4037,0.0,313.0,180.0,1.0,Urban,N
LP003579,Male,Yes,0,Graduate,No,9180,0.0,108.0,360.0,1.0,Semiurban,Y
LP003580,Male,Yes,0,Not Graduate,No,4239,0.0,488.0,360.0,1.0,Semiurban,Y
LP003581,Male,Yes,0,Graduate,No,7559,0.0,172.0,180.0,1.0,Urban,Y
LP003582,Male,Yes,2,Not Graduate,No,11057,5136.0,55.0,360.0,1.0,Rural,Y
LP003583,Male,Yes,0,Graduate,No,5060,0.0,97.0,360.0,1.0,Semiurban,Y
LP003584,Male,Yes,0,Graduate,No,4610,973.0,98.0,360.0,1.0,Urban,Y
LP003585,,No,0,Graduate,No,2874,988.0,107.0,480.0,1.0,Urban,Y
LP003586,Male,Yes,2,Graduate,No,4173,0.0,118.0,180.0,1.0,Semiurban,Y
LP003587,Male,Yes,0,Graduate,No,4614,0.0,68.0,360.0,1.0,Semiurban,Y
LP003588,Male,No,0,Graduate,,11761,0.0,155.0,360.0,1.0,Rural,Y
LP003589,Male,No,3+,Graduate,Yes,4709,846.0,386.0,360.0,1.0,Urban,Y
LP003590,Female,Yes,2,Graduate,No,5396,0.0,93.0,60.0,1.0,Semiurban,Y
LP003591,Female,No,3+,Graduate,No,2784,0.0,349.0,240.0,0.0,Urban,N
LP003592,Male,Yes,0,Graduate,No,13473,0.0,137.0,180.0,1.0,Semiurban,Y
LP003593,Male,Yes,2,Graduate,No,4221,1753.0,201.0,240.0,0.0,Rural,Y
LP003594,Male,Yes,2,Graduate,No,22763,3081.0,,360.0,1.0,Urban,Y
LP003595,Male,Yes,,Graduate,No,7125,0.0,82.0,360.0,1.0,Urban,Y
LP003596,Male,Yes,1,Graduate,Yes,4678,3128.0,78.0,360.0,1.0,Semiurban,Y
LP003597,Male,Yes,1,Graduate,No,5345,0.0,166.0,360.0,1.0,Semiurban,Y
LP003598,Male,No,0,Graduate,Yes,18969,0.0,,360.0,1.0,Urban,Y
LP003599,Male,Yes,,Graduate,No,15768,0.0,173.0,360.0,1.0,Rural,Y
LP003600,Male,Yes,1,Graduate,No,2771,2143.0,102.0,360.0,1.0,Semiurban,Y
LP003601,Male,,0,Not Graduate,No,4238,0.0,132.0,360.0,1.0,Urban,Y
LP003602,Male,Yes,1,Not Graduate,No,10581,0.0,155.0,360.0,1.0,Urban,N
LP003603,Male,No,0,Graduate,No,3332,0.0,145.0,360.0,1.0,Urban,Y
LP003604,Male,No,2,Graduate,Yes,6172,0.0,121.0,360.0,0.0,Semiurban,Y
LP003605,Female,No,2,Graduate,No,22622,0.0,82.0,120.0,0.0,Urban,N
LP003606,Male,Yes,0,Not Graduate,No,1507,6487.0,103.0,180.0,,Urban,Y
LP003607,Male,No,1,Graduate,No,5275,0.0,95.0,360.0,1.0,Semiurban,N
LP003608,,Yes,0,Graduate,No,3740,0.0,,360.0,1.0,Semiurban,Y
LP003609,Male,Yes,2,Graduate,Yes,9143,0.0,99.0,360.0,1.0,Urban,Y
LP003610,Male,No,0,Graduate,No,5039,0.0,74.0,360.0,1.0,Semiurban,Y
LP003611,Male,Yes,0,Graduate,No,2145,0.0,66.0,360.0,1.0,Semiurban,Y
LP003612,Male,No,1,Not Graduate,No,1998,970.0,289.0,360.0,1.0,Semiurban,Y
LP003613,Male,Yes,0,Graduate,,3452,0.0,85.0,180.0,1.0,Semiurban,Y
LP003614,Male,Yes,0,Graduate,Yes,1045,1631.0,59.0,360.0,1.0,Rural,Y
LP003615,Male,No,,Not Graduate,No,8878,11107.0,157.0,360.0,0.0,Rural,N
LP003616,Male,Yes,0,Graduate,No,3435,2227.0,194.0,,,Urban,Y
LP003617,Male,Yes,0,Graduate,Yes,2885,0.0,104.0,360.0,1.0,Semiurban,Y
LP003618,Male,Yes,3+,Graduate,No,7917,0.0,60.0,300.0,1.0,Semiurban,Y
LP003619,Male,,,Graduate,No,4961,0.0,155.0,360.0,1.0,Semiurban,Y
LP003620,Male,Yes,0,Not Graduate,Yes,3751,1194.0,112.0,180.0,0.0,Rural,N
LP003621,Male,Yes,1,Not Graduate,Yes,14918,0.0,48.0,360.0,1.0,Rural,N
LP003622,Male,Yes,0,Graduate,Yes,5716,5630.0,213.0,360.0,1.0,Urban,N
LP003623,Male,Yes,2,Graduate,Yes,7450,0.0,246.0,180.0,1.0,Semiurban,Y
LP003624,Male,Yes,0,Graduate,No,3265,3593.0,136.0,360.0,,Urban,N
LP003625,Male,Yes,1,Graduate,No,2344,0.0,104.0,360.0,1.0,Rural,Y
LP003626,Male,Yes,0,Graduate,No,5670,1101.0,98.0,360.0,1.0,Rural,N
LP003627,Female,Yes,0,Not Graduate,No,4128,367.0,70.0,360.0,1.0,Rural,Y
LP003628,Female,Yes,0,Graduate,Yes,17996,2273.0,134.0,360.0,0.0,Semiurban,Y
LP003629,Male,No,0,Graduate,No,1434,0.0,174.0,360.0,1.0,Rural,N
LP003630,Male,Yes,1,Graduate,No,4692,0.0,109.0,300.0,1.0,Semiurban,Y
LP003631,Male,,1,Graduate,No,2131,2065.0,79.0,240.0,,Semiurban,Y
LP003632,Male,Yes,3+,Graduate,No,19704,0.0,208.0,360.0,1.0,Rural,Y
LP003633,,No,3+,Graduate,No,4083,1353.0,165.0,360.0,0.0,Semiurban,N
LP003634,Male,No,,Graduate,No,7091,0.0,98.0,300.0,,Rural,Y
LP003635,Male,No,0,Graduate,No,2329,0.0,164.0,480.0,1.0,Urban,Y
LP003636,Male,No,0,Not Graduate,No,3901,0.0,105.0,360.0,1.0,Semiurban,Y
LP003637,Male,No,3+,Graduate,No,17606,0.0,277.0,,1.0,Urban,Y
LP003638,Male,No,0,Not Graduate,No,4349,0.0,49.0,360.0,1.0,Rural,Y
LP003639,Male,No,1,Graduate,No,12576,0.0,309.0,360.0,1.0,Semiurban,Y
LP003640,Male,Yes,1,Graduate,No,7631,0.0,100.0,360.0,1.0,Urban,N
LP003641,Male,,0,Graduate,No,3135,0.0,132.0,360.0,,Rural,Y
LP003642,Male,No,0,Graduate,No,5898,2646.0,307.0,300.0,1.0,Rural,Y
LP003643,Female,Yes,1,Graduate,No,970,2783.0,209.0,84.0,1.0,Urban,N
LP003644,Female,Yes,2,Not Graduate,No,7250,3009.0,170.0,360.0,1.0,Rural,Y
LP003645,Male,No,1,Graduate,No,6374,0.0,171.0,360.0,0.0,Semiurban,N
LP003646,Male,No,0,Graduate,No,3494,0.0,382.0,360.0,1.0,Urban,Y
LP003647,Male,Yes,1,Graduate,No,5191,0.0,,,0.0,Semiurban,Y
LP003648,Male,Yes,0,Not Graduate,Yes,5264,0.0,124.0,180.0,0.0,Rural,Y
LP003649,Male,Yes,0,Graduate,No,8910,3303.0,208.0,360.0,1.0,Urban,Y
LP003650,Female,Yes,1,Not Graduate,No,5862,0.0,77.0,360.0,0.0,Urban,Y
LP003651,Male,Yes,2,Graduate,No,6115,0.0,358.0,180.0,0.0,Semiurban,Y
LP003652,Male,No,2,Graduate,No,2581,0.0,162.0,,1.0,Semiurban,Y
LP003653,Male,,2,Graduate,No,6602,0.0,112.0,360.0,1.0,Semiurban,Y
LP003654,Male,No,0,Not Graduate,No,5514,4357.0,46.0,360.0,1.0,Urban,Y
LP003655,Male,Yes,0,Graduate,No,7127,0.0,250.0,360.0,1.0,Semiurban,Y
LP003656,Male,Yes,0,Graduate,No,10539,1147.0,119.0,240.0,1.0,Urban,Y
LP003657,Male,Yes,1,Graduate,,9298,0.0,151.0,360.0,1.0,Semiurban,Y
LP003658,Male,No,0,Graduate,No,1837,2301.0,202.0,360.0,,Semiurban,Y
LP003659,Male,No,0,Graduate,No,7875,991.0,69.0,180.0,0.0,Urban,N
LP003660,Female,Yes,1,Graduate,No,3891,0.0,65.0,480.0,0.0,Urban,Y
LP003661,,No,2,Not Graduate,No,3105,0.0,65.0,360.0,1.0,Rural,N
LP003662,Male,Yes,0,Graduate,No,8926,749.0,224.0,84.0,1.0,Semiurban,Y
LP003663,Male,Yes,0,Graduate,No,2280,0.0,,360.0,0.0,Rural,Y
LP003664,Male,No,1,Graduate,No,7304,1748.0,83.0,360.0,1.0,Urban,N
LP003665,Male,Yes,0,Not Graduate,No,2379,769.0,44.0,180.0,0.0,Rural,Y
LP003666,,Yes,0,Graduate,No,16392,0.0,68.0,360.0,1.0,Semiurban,Y
LP003667,Male,Yes,1,Not Graduate,No,7129,0.0,118.0,60.0,1.0,Urban,Y
LP003668,Female,No,,Graduate,No,2350,3157.0,139.0,360.0,1.0,Semiurban,Y
LP003669,Male,No,1,Graduate,Yes,6366,0.0,164.0,360.0,1.0,Semiurban,Y
LP003670,Male,Yes,0,Not Graduate,No,3401,0.0,79.0,360.0,,Urban,Y
LP003671,Male,Yes,0,Graduate,No,3929,0.0,96.0,360.0,1.0,Urban,Y
LP003672,Male,Yes,0,Graduate,No,10201,1603.0,129.0,360.0,1.0,Urban,Y
LP003673,Male,No,0,Graduate,No,1980,0.0,96.0,360.0,0.0,Urban,Y
LP003674,Male,Yes,1,Graduate,Yes,3232,0.0,56.0,480.0,1.0,Rural,Y
LP003675,Male,Yes,0,Graduate,No,9865,0.0,131.0,180.0,1.0,Urban,Y
LP003676,Male,,0,Not Graduate,No,6415,0.0,248.0,360.0,1.0,Semiurban,Y
LP003677,Male,,1,Graduate,No,2021,0.0,262.0,360.0,1.0,Semiurban,Y
LP003678,Male,No,0,Graduate,No,3818,0.0,77.0,360.0,0.0,Semiurban,N
LP003679,Male,Yes,0,Graduate,No,11264,1238.0,71.0,360.0,1.0,Semiurban,Y
LP003680,Male,,0,Graduate,No,8170,0.0,114.0,120.0,0.0,Semiurban,N
LP003681,Female,Yes,0,Graduate,No,8860,0.0,97.0,360.0,1.0,Urban,Y
LP003682,,Yes,2,Graduate,No,7130,0.0,63.0,,1.0,Semiurban,Y
LP003683,Male,Yes,0,Graduate,No,2023,0.0,63.0,360.0,1.0,Urban,Y
LP003684,Male,Yes,0,Graduate,No,7917,0.0,212.0,360.0,1.0,Semiurban,Y
LP003685,Male,No,1,Graduate,No,3266,0.0,475.0,360.0,1.0,Semiurban,Y
LP003686,Male,Yes,0,Not Graduate,No,5240,0.0,316.0,180.0,1.0,Rural,Y
LP003687,Male,,0,Graduate,No,4488,0.0,35.0,480.0,1.0,Urban,Y
LP003688,Male,No,2,Graduate,No,1282,3697.0,102.0,360.0,0.0,Semiurban,N
LP003689,Male,Yes,2,Not Graduate,No,6312,0.0,226.0,360.0,1.0,Urban,Y
LP003690,Male,Yes,3+,Graduate,No,2237,13314.0,142.0,180.0,1.0,Urban,Y
LP003691,Male,Yes,0,Not Graduate,No,1523,0.0,170.0,480.0,1.0,Semiurban,Y
LP003692,Male,Yes,0,Graduate,No,2823,0.0,84.0,360.0,1.0,Semiurban,N
LP003693,Male,No,1,Graduate,No,3552,0.0,174.0,180.0,1.0,Rural,Y
LP003694,Male,Yes,0,Graduate,No,18385,0.0,142.0,360.0,1.0,Semiurban,Y
LP003695,Male,No,0,Not Graduate,No,13248,4408.0,102.0,180.0,0.0,Urban,N
LP003696,Female,Yes,0,Graduate,No,7530,0.0,90.0,360.0,1.0,Semiurban,Y
LP003697,Male,Yes,2,Graduate,No,27466,0.0,140.0,360.0,1.0,Urban,Y
LP003698,Female,No,,Graduate,No,5229,1377.0,314.0,180.0,1.0,Urban,Y
LP003699,Male,Yes,0,Graduate,No,3167,698.0,151.0,360.0,1.0,Urban,Y
LP003700,Female,Yes,0,Graduate,No,5583,0.0,91.0,180.0,1.0,Semiurban,Y
LP003701,Male,Yes,0,Graduate,No,3491,0.0,292.0,360.0,1.0,Urban,Y
LP003702,Female,,1,Not Graduate,No,14446,0.0,75.0,360.0,0.0,Semiurban,N
LP003703,Male,Yes,0,Graduate,No,10089,1685.0,148.0,180.0,1.0,Urban,Y
LP003704,Male,Yes,0,Graduate,No,6762,0.0,127.0,360.0,1.0,Semiurban,Y
LP003705,Male,Yes,0,Graduate,No,5013,4491.0,343.0,360.0,1.0,Rural,Y
LP003706,Male,Yes,1,Graduate,No,2525,0.0,45.0,360.0,1.0,Rural,Y
LP003707,Male,,0,Graduate,Yes,2917,0.0,167.0,360.0,1.0,Semiurban,Y
LP003708,Male,Yes,0,Graduate,No,4027,0.0,80.0,360.0,1.0,Rural,Y
LP003709,Male,Yes,0,Graduate,No,3404,4015.0,84.0,360.0,1.0,Rural,Y
LP003710,Male,Yes,1,Graduate,No,13659,0.0,94.0,360.0,0.0,Rural,Y
LP003711,Female,Yes,0,Graduate,Yes,14273,0.0,380.0,180.0,0.0,Semiurban,N
LP003712,Female,Yes,0,Graduate,No,2152,1072.0,126.0,,1.0,Rural,N
LP003713,Male,Yes,3+,Graduate,No,2784,4444.0,60.0,360.0,0.0,Urban,N
LP003714,Male,No,2,Graduate,Yes,12493,1347.0,67.0,360.0,1.0,Semiurban,Y
LP003715,Male,Yes,0,Graduate,No,7496,0.0,161.0,480.0,0.0,Semiurban,N
LP003716,,Yes,0,Graduate,No,7485,6188.0,52.0,480.0,1.0,Rural,Y
LP003717,Female,Yes,,Not Graduate,No,2811,1681.0,204.0,300.0,0.0,Urban,N
LP003718,Male,No,1,Graduate,No,6762,0.0,253.0,300.0,1.0,Urban,Y
LP003719,Male,Yes,0,Not Graduate,No,14454,0.0,141.0,480.0,1.0,Urban,Y
LP003720,Male,No,2,Graduate,No,5159,2814.0,171.0,360.0,1.0,Semiurban,Y
LP003721,Male,No,,Graduate,Yes,3766,0.0,408.0,84.0,1.0,Semiurban,N
LP003722,Male,Yes,0,Graduate,No,1579,0.0,128.0,360.0,1.0,Semiurban,Y
LP003723,Female,No,0,Graduate,No,4169,0.0,,180.0,1.0,Semiurban,Y
LP003724,Male,No,0,Graduate,No,3772,0.0,164.0,480.0,1.0,Rural,Y
LP003725,Male,No,1,Graduate,,3733,3893.0,205.0,480.0,1.0,Urban,N
LP003726,Male,No,2,Graduate,Yes,4800,649.0,75.0,360.0,0.0,Urban,N
LP003727,Female,Yes,0,Graduate,No,1136,1021.0,141.0,480.0,1.0,Urban,Y
LP003728,Male,Yes,3+,Graduate,No,3281,0.0,75.0,240.0,1.0,Urban,Y
LP003729,Female,Yes,,Graduate,No,6965,290.0,137.0,360.0,,Rural,Y
LP003730,,No,0,Graduate,No,10630,541.0,37.0,360.0,1.0,Urban,Y
LP003731,Female,Yes,2,Graduate,No,1953,0.0,82.0,360.0,1.0,Semiurban,Y
LP003732,Male,No,0,Graduate,No,6167,2660.0,189.0,360.0,1.0,Semiurban,Y
LP003733,Male,Yes,0,Graduate,No,9792,1132.0,143.0,120.0,1.0,Semiurban,Y
LP003734,Male,No,0,Graduate,Yes,4247,2626.0,69.0,180.0,,Urban,Y
LP003735,Female,Yes,1,Graduate,No,2953,0.0,326.0,360.0,,Rural,Y
LP003736,Female,Yes,0,Not Graduate,No,9354,0.0,229.0,480.0,1.0,Urban,Y
LP003737,,No,1,Graduate,No,1991,0.0,199.0,360.0,1.0,Urban,N
LP003738,Male,Yes,0,Graduate,No,10220,0.0,161.0,360.0,1.0,Semiurban,Y
LP003739,Male,,,Graduate,No,6609,2179.0,98.0,360.0,0.0,Rural,N
LP003740,Male,Yes,0,Graduate,,4207,0.0,181.0,360.0,1.0,Semiurban,Y
LP003741,Male,No,0,Graduate,No,11400,0.0,45.0,36.0,1.0,Rural,Y
LP003742,Male,No,1,Graduate,No,9124,0.0,270.0,240.0,1.0,Rural,Y
LP003743,Male,Yes,0,Graduate,No,7454,0.0,126.0,360.0,1.0,Urban,N
LP003744,,Yes,0,Not Graduate,Yes,2075,1381.0,99.0,360.0,1.0,Rural,Y
LP003745,Male,Yes,1,Graduate,No,7273,0.0,101.0,360.0,0.0,Urban,N
LP003746,Male,Yes,3+,Graduate,No,1717,0.0,99.0,360.0,1.0,Semiurban,Y
LP003747,Male,Yes,1,Not Graduate,No,3328,2514.0,174.0,480.0,0.0,Semiurban,N
LP003748,Female,No,,Graduate,,8599,1735.0,295.0,180.0,0.0,Urban,N
LP003749,Male,Yes,1,Graduate,Yes,4567,595.0,572.0,360.0,1.0,Semiurban,Y
LP003750,Female,Yes,0,Graduate,,12093,0.0,95.0,,1.0,Urban,Y
LP003751,Male,No,0,Graduate,No,7989,3566.0,78.0,,0.0,Semiurban,Y
LP003752,Male,Yes,3+,Not Graduate,Yes,3446,0.0,77.0,360.0,1.0,Semiurban,Y
LP003753,Male,,0,Not Graduate,No,8440,0.0,273.0,300.0,1.0,Semiurban,Y
LP003754,Male,No,2,Not Graduate,No,5877,0.0,148.0,360.0,1.0,Urban,Y
LP003755,Male,No,0,Graduate,No,13048,2137.0,160.0,,1.0,Rural,Y
LP003756,Male,Yes,2,Graduate,No,1007,2890.0,77.0,360.0,1.0,Semiurban,Y
LP003757,Male,Yes,2,Graduate,No,6281,0.0,438.0,180.0,1.0,Semiurban,Y
LP003758,Male,Yes,0,Graduate,Yes,9400,955.0,97.0,240.0,1.0,Urban,Y
LP003759,Female,Yes,1,Graduate,Yes,6249,1478.0,233.0,360.0,0.0,Semiurban,Y
LP003760,Male,No,0,Not Graduate,No,5834,0.0,69.0,360.0,1.0,Semiurban,Y
LP003761,Male,No,1,Graduate,No,4189,0.0,183.0,360.0,1.0,Urban,Y
LP003762,Female,Yes,0,Not Graduate,No,2571,0.0,145.0,360.0,1.0,Urban,Y
LP003763,Male,Yes,2,Graduate,No,8509,9524.0,,360.0,1.0,Urban,Y
LP003764,Male,Yes,1,Not Graduate,No,1805,0.0,151.0,180.0,1.0,Urban,Y
LP003765,Male,No,0,Graduate,No,5431,0.0,52.0,360.0,1.0,Urban,Y
LP003766,Male,No,0,Graduate,Yes,8023,3397.0,38.0,360.0,1.0,Semiurban,Y
LP003767,Male,No,0,Graduate,No,7481,0.0,118.0,360.0,1.0,Rural,Y
LP003768,Male,No,0,Not Graduate,No,4243,1228.0,,360.0,1.0,Urban,Y
LP003769,Male,Yes,2,Graduate,No,5101,0.0,358.0,,1.0,Urban,Y
LP003770,Male,Yes,1,Not Graduate,No,13326,0.0,60.0,360.0,1.0,Urban,Y
LP003771,Male,Yes,1,Graduate,No,6331,0.0,111.0,360.0,0.0,Urban,Y
LP003772,Male,Yes,,Graduate,No,14335,0.0,58.0,360.0,1.0,Urban,Y
LP003773,Male,Yes,0,Graduate,No,2296,0.0,147.0,360.0,1.0,Urban,N
LP003774,Male,No,0,Not Graduate,Yes,5352,0.0,128.0,360.0,1.0,Rural,Y
LP003775,Male,Yes,0,Graduate,No,4763,908.0,102.0,180.0,1.0,Urban,Y
LP003776,Male,No,0,Graduate,No,17163,0.0,166.0,360.0,1.0,Urban,Y
LP003777,Male,Yes,2,Graduate,No,6892,404.0,159.0,360.0,0.0,Rural,Y
LP003778,Female,No,0,Graduate,No,1525,0.0,172.0,360.0,0.0,Rural,Y
LP003779,Male,Yes,,Graduate,No,8384,0.0,45.0,360.0,1.0,Urban,Y
LP003780,Male,Yes,0,Not Graduate,No,2500,3221.0,237.0,360.0,0.0,Semiurban,N
LP003781,Female,Yes,0,Graduate,No,1403,0.0,39.0,120.0,1.0,Urban,Y
LP003782,Male,Yes,0,Graduate,No,2693,0.0,225.0,,1.0,Semiurban,Y
LP003783,Male,Yes,3+,Graduate,No,3599,0.0,122.0,480.0,1.0,Semiurban,Y
LP003784,Male,Yes,1,Not Graduate,No,3146,0.0,,300.0,1.0,Rural,Y
LP003785,Male,No,2,Graduate,No,6939,0.0,85.0,360.0,1.0,Rural,Y
LP003786,Female,No,2,Graduate,No,9885,5753.0,117.0,360.0,1.0,Rural,N
LP003787,Female,Yes,3+,Graduate,No,1039,3299.0,195.0,360.0,1.0,Semiurban,Y
LP003788,Male,No,3+,Graduate,No,3842,0.0,277.0,240.0,1.0,Semiurban,N
LP003789,Male,Yes,0,Graduate,,4072,2896.0,,,1.0,Rural,Y
LP003790,Male,Yes,2,Graduate,No,2674,0.0,110.0,360.0,1.0,Rural,N
LP003791,Male,Yes,0,Graduate,No,2372,4061.0,138.0,360.0,1.0,Urban,N
LP003792,Male,Yes,3+,Graduate,No,2073,0.0,317.0,360.0,0.0,Urban,Y
LP003793,,Yes,1,Graduate,,16361,3838.0,200.0,360.0,1.0,Rural,Y
LP003794,Male,Yes,0,Graduate,No,10480,0.0,329.0,360.0,1.0,Urban,Y
LP003795,Male,Yes,2,Graduate,Yes,4129,0.0,117.0,480.0,1.0,Rural,N
LP003796,Male,No,,Graduate,No,8447,6489.0,130.0,240.0,,Semiurban,Y
LP003797,Male,No,0,Graduate,No,5013,0.0,111.0,360.0,1.0,Rural,Y
LP003798,Male,Yes,0,Graduate,No,4575,0.0,252.0,360.0,1.0,Semiurban,Y
LP003799,,No,0,Not Graduate,No,11418,0.0,91.0,360.0,1.0,Rural,Y
LP003800,Male,Yes,0,Graduate,No,7292,0.0,44.0,360.0,1.0,Semiurban,Y
LP003801,Male,Yes,1,Graduate,No,8452,2032.0,203.0,480.0,1.0,Rural,Y
LP003802,,Yes,1,Not Graduate,No,2480,0.0,98.0,360.0,1.0,Urban,Y
LP003803,Male,Yes,0,Graduate,No,6115,1379.0,249.0,360.0,1.0,Rural,Y
LP003804,Male,Yes,0,Graduate,No,6932,0.0,342.0,360.0,0.0,Urban,N
LP003805,Male,Yes,0,Graduate,No,7921,2135.0,265.0,300.0,1.0,Rural,Y
LP003806,Female,Yes,0,Graduate,Yes,4242,2432.0,102.0,360.0,1.0,Rural,Y
LP003807,Male,,1,Graduate,Yes,2865,0.0,62.0,360.0,1.0,Urban,N
LP003808,Male,,1,Not Graduate,Yes,9005,0.0,223.0,360.0,1.0,Rural,Y
LP003809,,No,0,Graduate,No,3623,0.0,563.0,360.0,0.0,Rural,N
LP003810,Male,No,0,Graduate,,5037,0.0,112.0,120.0,0.0,Rural,Y
LP003811,Male,No,0,Graduate,Yes,6808,1275.0,283.0,240.0,1.0,Semiurban,Y
LP003812,Male,Yes,2,Graduate,No,8357,0.0,343.0,360.0,1.0,Rural,N
LP003813,Male,No,0,Graduate,No,14452,1404.0,163.0,,1.0,Urban,Y
LP003814,Female,Yes,0,Graduate,No,8113,4758.0,197.0,180.0,1.0,Rural,N
LP003815,Female,Yes,0,Not Graduate,No,2357,4164.0,137.0,360.0,,Urban,Y
LP003816,Male,Yes,1,Graduate,,3502,3325.0,116.0,360.0,1.0,Semiurban,Y
LP003817,Female,Yes,0,Graduate,No,5631,442.0,112.0,360.0,1.0,Rural,Y
LP003818,Male,Yes,0,Graduate,No,5657,0.0,81.0,360.0,1.0,Rural,Y
LP003819,Male,No,0,Not Graduate,No,4023,0.0,176.0,180.0,1.0,Semiurban,Y
LP003820,Male,Yes,3+,Graduate,No,2449,3501.0,126.0,480.0,1.0,Urban,Y
LP003821,Male,Yes,0,Graduate,No,5795,1518.0,,180.0,1.0,Urban,Y
LP003822,Male,Yes,2,Graduate,No,4986,3500.0,106.0,240.0,1.0,Rural,N
LP003823,Male,No,1,Graduate,Yes,9450,4502.0,188.0,360.0,0.0,Semiurban,Y
LP003824,Male,No,1,Graduate,Yes,9253,0.0,124.0,360.0,,Urban,Y
LP003825,Male,,0,Graduate,No,5548,0.0,371.0,360.0,0.0,Rural,N
LP003826,Female,Yes,1,Not Graduate,No,6722,0.0,124.0,,1.0,Rural,Y
LP003827,Female,Yes,0,Graduate,No,5871,0.0,90.0,,1.0,Semiurban,Y
LP003828,Female,No,1,Graduate,Yes,2970,1144.0,386.0,120.0,1.0,Semiurban,N
LP003829,Male,Yes,0,Graduate,No,4973,0.0,126.0,300.0,1.0,Urban,Y
LP003830,Male,Yes,0,Graduate,No,5034,0.0,258.0,360.0,1.0,Rural,Y
LP003831,Male,Yes,0,Graduate,Yes,4252,0.0,107.0,360.0,1.0,Urban,Y
LP003832,Female,No,0,Graduate,No,5950,0.0,202.0,360.0,1.0,Urban,Y
LP003833,Male,No,0,Graduate,,26898,0.0,91.0,180.0,1.0,Urban,Y
LP003834,Female,Yes,0,Graduate,No,2158,0.0,,360.0,0.0,Urban,N
LP003835,Male,,0,Not Graduate,Yes,4463,2756.0,85.0,480.0,1.0,Rural,Y
LP003836,Female,Yes,2,Graduate,No,3929,0.0,410.0,360.0,1.0,Urban,Y
LP003837,Male,No,1,Graduate,No,3585,5304.0,167.0,360.0,1.0,Rural,Y
LP003838,Male,Yes,0,Graduate,Yes,3820,0.0,156.0,360.0,1.0,Urban,N
LP003839,Male,Yes,,Graduate,No,7763,2895.0,87.0,180.0,1.0,Semiurban,Y
LP003840,,Yes,0,Not Graduate,No,13481,1917.0,282.0,360.0,0.0,Urban,Y
LP003841,Male,,2,Graduate,No,778,0.0,,480.0,1.0,Semiurban,Y
LP003842,Male,Yes,1,Graduate,No,3524,0.0,186.0,480.0,1.0,Urban,Y
LP003843,Female,Yes,2,Graduate,No,16132,0.0,108.0,360.0,1.0,Urban,Y
LP003844,Male,Yes,0,Not Graduate,No,3957,533.0,111.0,360.0,1.0,Semiurban,Y
LP003845,Male,No,0,Graduate,No,8495,0.0,28.0,360.0,1.0,Rural,Y
LP003846,Male,No,3+,Graduate,No,2236,0.0,176.0,360.0,1.0,Rural,Y
